Date,IWD,IWF,IWO,IWN,EFA,IEMG,TIP,GOVT,GLD,VNQ
2013-12-16,83.197838,78.450851,125.73866299999999,88.889572,56.926968,44.383839,104.849274,23.129045,119.690002,53.725552
2013-12-17,82.88915300000001,78.271591,125.574699,88.742462,56.679961999999996,44.022919,105.162056,23.148004999999998,118.650002,53.975128000000005
2013-12-18,84.41439100000001,79.441521,127.310402,90.03897099999999,57.571301,44.852748999999996,104.697601,23.119566,117.610001,54.931839000000004
2013-12-19,84.24188199999999,79.347153,126.471497,89.23898299999999,57.571301,44.087601,104.308983,23.091129000000002,114.82,54.174797
2013-12-20,84.605049,79.932121,128.756805,90.62745699999999,57.900532,44.069378,104.65969100000001,23.110083,115.940002,54.50755699999999
2013-12-23,85.067154,80.531914,130.235321,91.540802,58.496712,44.388191,104.479599,23.091129000000002,115.57,54.615704
2013-12-24,85.304626,80.683456,130.737808,92.003586,58.612389,44.579475,104.128899,23.04373,116.099998,54.664715
2013-12-26,85.61515,81.04336500000001,130.863419,92.003586,58.932731999999994,44.233340999999996,104.081512,23.03614,116.739998,54.706963
2013-12-27,85.706482,80.967606,130.573502,91.99430100000001,59.235264,44.889187,104.02464300000001,23.026654999999998,117.120003,54.825233
2013-12-30,85.65169499999999,81.04336500000001,130.70881699999998,91.84623,59.484409,44.998492999999996,104.318466,23.045631,115.389999,54.842148
2013-12-31,86.00788100000001,81.403275,130.950378,92.086861,59.706871,45.371964,104.166832,23.055115,116.120003,54.546436
2014-01-02,85.19502299999999,80.69294000000001,129.558884,91.06881700000001,58.647980000000004,43.786999,104.508041,23.055115,118.0,54.554874
2014-01-03,85.377701,80.588737,130.41888400000002,91.30945600000001,58.710269999999994,43.750557,104.460625,23.03614,119.290001,54.859039
2014-01-06,85.268097,80.105728,129.28823899999998,90.680115,58.639088,43.34066,104.811348,23.083579999999998,119.5,55.137859
2014-01-07,85.733871,80.730812,130.641205,91.300186,58.968311,43.577488,104.830299,23.064606,118.82,55.382881000000005
2014-01-08,85.733871,80.844475,131.18232700000002,91.087334,58.950511999999996,43.459068,104.763954,23.03614,118.120003,55.11251800000001
2014-01-09,85.779556,80.834999,131.365952,90.892967,58.906025,43.27689,105.162056,23.064606,118.459999,55.11251800000001
2014-01-10,85.934814,81.204369,132.419281,91.226151,59.448814,43.923626,105.721245,23.168964000000003,120.260002,55.864464
2014-01-13,84.994087,79.98262,130.428574,90.124802,58.932731999999994,43.495506,105.76866899999999,23.206923,121.019997,55.492718
2014-01-14,85.816086,81.03389,132.341919,91.06881700000001,59.404327,43.932739,105.40847,23.159487,119.889999,55.898262
2014-01-15,86.291023,81.460091,133.366272,91.66113299999999,59.653477,43.923626,105.313705,23.13102,119.660004,56.320705000000004
2014-01-16,85.980492,81.4506,133.810806,91.605583,59.626785,43.723236,105.399002,23.178455,119.790001,56.4221
2014-01-17,85.596901,81.166473,133.173004,91.327965,59.448814,43.531944,105.59805300000001,23.187944,120.93,56.092587
2014-01-21,85.834366,81.479019,133.839798,92.07758299999999,59.733555,43.459068,105.399002,23.187944,119.699997,56.599532999999994
2014-01-22,85.87089499999999,81.630562,134.390625,92.57737,59.733555,43.960064,105.21891000000001,23.149995999999998,119.190002,56.84454
2014-01-23,85.02149200000001,81.109657,133.52088899999998,91.83699,59.333144999999995,42.939861,105.673874,23.254358,121.790001,56.709366
2014-01-24,83.19483199999999,79.300697,129.935715,89.745369,57.70476899999999,41.79213,105.97718,23.273335999999997,122.290001,55.999653
2014-01-27,82.838646,78.770317,127.71313500000001,88.736565,57.43783199999999,41.537067,105.60753600000001,23.263849,120.959999,55.568748
2014-01-28,83.48710600000001,79.17756700000001,129.365601,89.301125,57.936122999999995,41.946979999999996,105.816048,23.263849,120.949997,56.033432
2014-01-29,82.71991,78.32518,127.374908,88.116463,57.286556000000004,41.345783000000004,106.214142,23.311287,122.470001,55.72929
2014-01-30,83.532761,79.423843,129.510559,89.273361,57.580195999999994,41.71925,106.14776599999999,23.320776000000002,119.769997,56.574177
2014-01-31,82.920845,79.035515,128.84375,88.51445,56.601395,41.746582000000004,106.3563,23.339754,120.089996,56.878338
2014-02-03,81.103325,77.11290699999999,124.45651200000002,85.941574,55.444632999999996,40.680828000000005,106.98188799999998,23.437569,121.32,55.974293
2014-02-04,81.633041,77.823227,125.41323100000001,86.55238299999999,56.0853,41.418655,106.51746399999999,23.390082999999997,120.989998,56.650223
2014-02-05,81.52346,77.586449,124.12793700000002,85.950829,56.200981000000006,41.345783000000004,106.053017,23.3521,121.290001,56.531932999999995
2014-02-06,82.592033,78.65666999999999,125.38423200000001,86.66346,57.197575,42.165592,106.071983,23.304607,121.239998,56.945930000000004
2014-02-07,83.496239,79.793175,127.278267,87.228004,57.945026,42.31134,106.37528200000001,23.333101,122.16999799999999,57.376823
2014-02-10,83.532761,80.011055,127.77108,87.357574,57.749264000000004,41.974304,106.47003899999999,23.3521,122.91999799999999,57.917556999999995
2014-02-11,84.51915,80.82553100000001,128.756821,88.34785500000001,58.665783,42.812332,106.12883000000001,23.295118,124.360001,58.145687
2014-02-12,84.55570999999999,80.986542,129.153,88.653267,58.763659999999994,42.757678999999996,105.86345700000001,23.276125,124.43,58.179489000000004
2014-02-13,84.975838,81.554794,131.08566299999998,89.643555,58.941616,42.912529,106.22359499999999,23.323605,125.489998,58.399147
2014-02-14,85.569496,81.734756,130.998703,90.013763,59.164078,43.331547,106.00560800000001,23.323605,127.150002,58.627266000000006
2014-02-18,85.706482,81.980995,132.535202,90.8097,59.671268000000005,43.01273,106.204659,23.3521,127.400002,58.914543
2014-02-19,85.08541899999999,81.497978,131.269318,89.763863,59.270855000000005,42.721245,105.996132,23.31411,126.269997,58.880749
2014-02-20,85.587761,82.028336,133.00874299999998,90.504257,59.475517,42.894314,105.673874,23.285618,127.599998,58.754002
2014-02-21,85.478149,81.99994699999999,133.433899,90.717125,59.591198,43.167583,105.86345700000001,23.31411,127.58000200000001,58.897648
2014-02-24,86.06268299999999,82.350372,134.429276,91.550072,60.107288,43.176701,105.86345700000001,23.295118,128.990005,59.041275
2014-02-25,85.861763,82.39771999999999,134.844788,91.401993,59.964912,42.721245,106.270996,23.3521,129.21000700000002,59.235595999999994
