,,Average,Std Deviation,Variance,Maximum,Minimum
Epoch 8,Portfolio Return,0.0028871483870128866,0.025040774760554482,0.0006270404006088223,0.07247345726376597,-0.06411638391624186
Epoch 8,Sharpe Ratio,0.4583454835177519,4.041335432033582,16.332392074210063,10.626866302696067,-11.752639623169104
Epoch 8,Portfolio Variance,4.1163389347619905e-05,1.4377652018649507e-05,2.0671687756937627e-10,6.913352938276072e-05,1.509623790324331e-05
Epoch 8,Cumulative Costs,3.4888997560357153,1.2446284455050123,1.5490999673602235,6.332248384992502,0.9309883146744422
Epoch 9,Episode Reward,0.0015440329906901882,0.032004511200971184,0.00102428873721309,0.09726462483949376,-0.11371375756126269
Epoch 9,Portfolio Value,1001.8218029214191,30.03218515688539,901.932145297447,1081.2366400870767,913.0031230082666
Epoch 9,Portfolio Return,0.0018218029214190324,0.030032185156885393,0.0009019321452974473,0.08123664008707676,-0.08699687699173342
Epoch 9,Sharpe Ratio,0.22930513791005983,3.717407400972407,13.819117784804424,8.447048476698871,-9.407412454239477
Epoch 9,Portfolio Variance,7.30003432547615e-05,3.5054980177439146e-05,1.2288516352406515e-09,0.00015274272363583006,1.701938336067684e-05
Epoch 9,Cumulative Costs,5.545163858000246,2.045239990975966,4.183006620687371,9.717757811031419,0.9954902988970357
Epoch 10,Episode Reward,0.0013357890927186845,0.032992817454951445,0.0010885260036157486,0.09761629666464437,-0.10956104473286479
Epoch 10,Portfolio Value,1001.3745939597256,31.538087826529317,994.6509837538766,1081.5910338537644,916.6625995474304
Epoch 10,Portfolio Return,0.0013745939597259481,0.03153808782652933,0.0009946509837538775,0.08159103385376443,-0.08333740045256954
Epoch 10,Sharpe Ratio,0.13873055776439927,3.5108857273343994,12.326318590400394,8.453415463613545,-10.067748790396632
Epoch 10,Portfolio Variance,8.755043559370405e-05,2.7959858631433357e-05,7.817536946897384e-10,0.00014911514720890233,4.641033833491336e-05
Epoch 10,Cumulative Costs,6.591233230435166,1.3217360122687798,1.7469860861281759,9.746889146989103,4.156046711759024
Epoch 11,Episode Reward,0.0008760891051434752,0.03138277196593461,0.0009848783762658512,0.09606849032173019,-0.11027991424497442
Epoch 11,Portfolio Value,1000.8673941589738,29.817134720610333,889.0615229470262,1079.9770218545095,916.0742737822984
Epoch 11,Portfolio Return,0.0008673941589743772,0.029817134720610317,0.0008890615229470252,0.0799770218545095,-0.08392572621770156
Epoch 11,Sharpe Ratio,0.08886631972553335,3.361387887538954,11.29892853049359,8.332324077734839,-9.191747012851613
Epoch 11,Portfolio Variance,8.554436797752023e-05,2.773313094774453e-05,7.691265521647454e-10,0.00014753482223384189,4.5333183981975936e-05
Epoch 11,Cumulative Costs,6.4902044462435695,1.3147066918206187,1.7284536855179151,9.685827769640285,4.030845849472402
Epoch 12,Episode Reward,0.0007817419610199479,0.03268756139616588,0.001068476670028114,0.09942497018974827,-0.10858206433885409
Epoch 12,Portfolio Value,1000.7955405187043,31.236092900922152,975.6934997150394,1083.4192095945334,917.5605861431359
Epoch 12,Portfolio Return,0.0007955405187040998,0.031236092900922163,0.00097569349971504,0.08341920959453342,-0.08243941385686415
Epoch 12,Sharpe Ratio,0.07772193711358667,3.485652488657059,12.149773271681147,8.528978365759105,-9.791468698288348
Epoch 12,Portfolio Variance,8.765931702060532e-05,2.7901150651336135e-05,7.784742076685549e-10,0.0001517307626108582,4.760779082461416e-05
Epoch 12,Cumulative Costs,6.6371923848846475,1.3050044074986211,1.7030365035908273,9.873046522423838,4.1952700563786385
Epoch 13,Episode Reward,0.0010721302597696475,0.03420745220713985,0.0011701497865037572,0.10125841775224118,-0.121477899205363
Epoch 13,Portfolio Value,1001.1507709774672,32.73004167321188,1071.2556279301862,1085.332079662409,906.2961777569112
Epoch 13,Portfolio Return,0.0011507709774674702,0.032730041673211877,0.001071255627930186,0.08533207966240886,-0.09370382224308882
Epoch 13,Sharpe Ratio,0.11174076479034573,3.6048674380882075,12.995069246188637,8.651439523322939,-10.025589118891576
Epoch 13,Portfolio Variance,8.935592769079425e-05,2.8613114064065656e-05,8.187102964432318e-10,0.00015351163162911823,4.867057476337535e-05
Epoch 13,Cumulative Costs,6.737469025147662,1.307482833826668,1.7095113607514143,9.932454453291545,4.270561685984611
Epoch 14,Episode Reward,0.0014548407347912636,0.035680934553667366,0.0012731290906230937,0.1042645989438414,-0.12500548201303016
Epoch 14,Portfolio Value,1001.5833081545996,34.245459251538826,1172.7514793488062,1088.4161915733184,903.274250180459
Epoch 14,Portfolio Return,0.0015833081545996808,0.03424545925153883,0.0011727514793488066,0.08841619157331837,-0.09672574981954096
Epoch 14,Sharpe Ratio,0.15868996268480517,3.721690187305034,13.850977850282579,8.90337943633916,-10.16110957570684
Epoch 14,Portfolio Variance,9.169912417080465e-05,2.9000023542691275e-05,8.410013654766481e-10,0.0001571570923327637,4.8993607025032904e-05
Epoch 14,Cumulative Costs,6.791341020499833,1.2974321715609174,1.683330239801278,10.000960157303423,4.578075501307703
Epoch 15,Episode Reward,0.001694745171515541,0.03667752262578866,0.0013452406659652393,0.10456566549017114,-0.13408266158841872
Epoch 15,Portfolio Value,1001.8564966670885,35.2229234114541,1240.654333649161,1088.7151056805837,895.403831134236
Epoch 15,Portfolio Return,0.0018564966670883898,0.03522292341145409,0.0012406543336491607,0.08871510568058372,-0.10459616886576395
Epoch 15,Sharpe Ratio,0.18560815101108616,3.7964635412502656,14.413135420042508,9.06983585206123,-10.591924632633164
Epoch 15,Portfolio Variance,9.276917257893495e-05,2.9298714320806522e-05,8.584146608522331e-10,0.0001583556228476046,4.992039842928246e-05
Epoch 15,Cumulative Costs,6.818691250352126,1.3060048624416196,1.705648700721154,10.033929551692207,4.633455856660172
Epoch 16,Episode Reward,0.0016264783289405224,0.03597520893900611,0.0012942156582051452,0.10463319573106189,-0.13299937433431924
Epoch 16,Portfolio Value,1001.7511922745394,34.419441005388265,1184.6979191234032,1088.8045223695722,896.2626698310364
Epoch 16,Portfolio Return,0.0017511922745401742,0.034419441005388275,0.0011846979191234037,0.08880452236957215,-0.10373733016896358
Epoch 16,Sharpe Ratio,0.17374110541148138,3.751419416537261,14.073147638772763,9.087023417070448,-10.551635338016837
Epoch 16,Portfolio Variance,9.126994531039077e-05,2.8849674398624887e-05,8.323037129066722e-10,0.00015598361471763747,4.741855075497799e-05
Epoch 16,Cumulative Costs,6.811040421181547,1.3120473105104553,1.7214681450177192,10.022542389180561,4.395256708234355
Epoch 17,Episode Reward,0.0014624561878479297,0.03048359067252112,0.0009292493002898167,0.0875427896532805,-0.11872087366827729
Epoch 17,Portfolio Value,1001.4321305736224,29.332095307278067,860.3718151152441,1073.8231424851347,908.5851652258577
Epoch 17,Portfolio Return,0.001432130573622463,0.029332095307278053,0.0008603718151152432,0.07382314248513477,-0.09141483477414225
Epoch 17,Sharpe Ratio,0.18519859162762808,3.586395833660177,12.862235075695075,9.073860639208524,-10.148151471757838
Epoch 17,Portfolio Variance,6.904154326925949e-05,2.6905337615602403e-05,7.238971922095497e-10,0.00014980021164455644,2.8574260920512817e-05
Epoch 17,Cumulative Costs,5.472821551700435,1.7310638536861613,2.996582065538784,8.888362744294973,1.9128653897806263
Epoch 18,Episode Reward,0.0014035263499488728,0.028547939804143753,0.0008149848670610153,0.08915171362327852,-0.09349918912066793
Epoch 18,Portfolio Value,1001.302991175162,27.44220355165617,753.0745357705305,1073.5375085702683,926.9185740625026
Epoch 18,Portfolio Return,0.0013029911751618784,0.027442203551656174,0.0007530745357705306,0.0735375085702683,-0.07308142593749745
Epoch 18,Sharpe Ratio,0.14748471072304364,3.3524520619909266,11.238934827947215,8.157710701733468,-9.181973474499783
Epoch 18,Portfolio Variance,7.018779342436833e-05,2.44743263034501e-05,5.989926480077495e-10,0.00013273157475801652,3.72814358026808e-05
Epoch 18,Cumulative Costs,5.563783292354167,1.5536498667808534,2.4138279085481638,8.891324610829711,2.544812332052332
Epoch 19,Episode Reward,0.0013651419768361463,0.028301065279868167,0.0008009502959753595,0.08646504541336476,-0.09749865283548279
Epoch 19,Portfolio Value,1001.3056421478282,27.24792431785051,742.4493796313093,1073.9802516872671,925.3347550918162
Epoch 19,Portfolio Return,0.0013056421478284009,0.027247924317850516,0.0007424493796313095,0.07398025168726718,-0.07466524490818383
Epoch 19,Sharpe Ratio,0.20396110681134186,3.489890256196679,12.179334000296523,9.786374416469048,-9.073249100414415
Epoch 19,Portfolio Variance,6.647047722208735e-05,2.8413460978091782e-05,8.073247647535444e-10,0.00014641236744606412,1.646454466019747e-05
Epoch 19,Cumulative Costs,5.282579301276041,1.7054082710779954,2.9084173710612378,8.724585665185643,1.6114443170241792
Epoch 20,Episode Reward,0.003056903848305632,0.025587239322668886,0.0006547068161555329,0.0840082426873581,-0.07896118880725841
Epoch 20,Portfolio Value,1003.0021155002925,25.013949084483322,625.6976488011239,1072.8895553219502,934.5558204472576
Epoch 20,Portfolio Return,0.003002115500292567,0.025013949084483327,0.0006256976488011243,0.07288955532195018,-0.0654441795527424
Epoch 20,Sharpe Ratio,0.4705482968635551,4.011984730963042,16.096021481480594,10.546867852280677,-11.405125135785122
Epoch 20,Portfolio Variance,4.102297991502566e-05,1.4296828226116604e-05,2.0439929732708444e-10,6.969557255771984e-05,1.5528121613168233e-05
Epoch 20,Cumulative Costs,3.448247647514892,1.2985074389572702,1.6861215690273685,6.318949482517635,0.8095826966046863
Epoch 21,Episode Reward,0.0030904914388062065,0.025381120700169364,0.0006442012879965657,0.08356098588319058,-0.07648422539699865
Epoch 21,Portfolio Value,1003.0280717869675,24.81262506434529,615.6663625837762,1072.634780648938,936.3132035627467
Epoch 21,Portfolio Return,0.0030280717869680075,0.024812625064345298,0.0006156663625837764,0.07263478064893802,-0.06368679643725328
Epoch 21,Sharpe Ratio,0.4831106907658034,4.017012402638329,16.136388642950163,10.664642550403542,-11.416287077684732
Epoch 21,Portfolio Variance,4.0669491656623176e-05,1.4162461202219936e-05,2.0057530730438494e-10,6.828763848286458e-05,1.5530064732152634e-05
Epoch 21,Cumulative Costs,3.389779833399105,1.2785103831666993,1.6345887998650601,6.145081145875564,0.7448813089944896
Epoch 22,Episode Reward,0.0030544251011288843,0.025255845921884977,0.000637857753229994,0.08298033757540574,-0.07621893940123821
Epoch 22,Portfolio Value,1002.988831392497,24.693291056911814,609.758623221361,1072.0905992478263,936.467377912963
Epoch 22,Portfolio Return,0.0029888313924968913,0.024693291056911804,0.0006097586232213605,0.07209059924782624,-0.06353262208703703
Epoch 22,Sharpe Ratio,0.4809005663434505,4.017550502963029,16.14071204385849,10.64823898513016,-11.427534861080693
Epoch 22,Portfolio Variance,4.0214678777937345e-05,1.394719072475126e-05,1.9452412911258757e-10,6.678803556502614e-05,1.5122098221168807e-05
Epoch 22,Cumulative Costs,3.396289445093181,1.2730759070424178,1.620722265091875,6.114954382281281,0.7651098883581419
Epoch 23,Episode Reward,0.0030344673377708676,0.02513180714578297,0.000631607730412828,0.08274914672088902,-0.07543443773842998
Epoch 23,Portfolio Value,1002.9657876472926,24.56314668809714,603.3481752209775,1071.8961367098416,937.0982766413312
Epoch 23,Portfolio Return,0.0029657876472927937,0.02456314668809714,0.0006033481752209775,0.07189613670984163,-0.06290172335866884
Epoch 23,Sharpe Ratio,0.4799188107060964,4.02084672946469,16.167208421846897,10.654474502666764,-11.414992422687263
Epoch 23,Portfolio Variance,3.9842270361169476e-05,1.3861599182615604e-05,1.921439318994896e-10,6.611338802072e-05,1.5055430544923688e-05
Epoch 23,Cumulative Costs,3.383001796693382,1.278488259438546,1.634532229522203,6.096548087189883,0.7413227098597108
Epoch 24,Episode Reward,0.002287319584455443,0.026892492476606692,0.0007232061516043476,0.08224561406076296,-0.07554027594563921
Epoch 24,Portfolio Value,1001.9718505474127,26.304234721043454,691.912764259748,1071.467778255603,937.0239880568382
Epoch 24,Portfolio Return,0.0019718505474127777,0.026304234721043457,0.0006919127642597481,0.07146777825560302,-0.06297601194316182
Epoch 24,Sharpe Ratio,0.43323590668215933,3.9085187690644094,15.276518968128768,10.663257828508513,-11.489073997336888
Epoch 24,Portfolio Variance,5.512687722800585e-05,2.704301486067416e-05,7.313246527546433e-10,0.00014246365334951534,1.500208580104807e-05
Epoch 24,Cumulative Costs,4.502484192603292,1.712088093477667,2.931245639827993,9.345507578278447,0.7442266165273428
Epoch 25,Episode Reward,0.001999871854086288,0.028519640071448107,0.0008133698698049486,0.08816375080217842,-0.09415728787133165
Epoch 25,Portfolio Value,1001.9249164583504,27.659565699302462,765.0515746740293,1073.8692785309042,926.4974737098734
Epoch 25,Portfolio Return,0.0019249164583505297,0.02765956569930246,0.0007650515746740293,0.0738692785309043,-0.07350252629012666
Epoch 25,Sharpe Ratio,0.13801622065382457,3.4701200304468798,12.041733025708654,8.767358232533464,-9.697722600258338
Epoch 25,Portfolio Variance,6.890191375422616e-05,2.7583726269573978e-05,7.608619549147856e-10,0.00013945397486862104,3.0196253942892454e-05
Epoch 25,Cumulative Costs,5.314314894942616,1.7973721474800388,3.2305466365370066,9.572406821917221,1.2266495239613777
Epoch 26,Episode Reward,0.002736215265551154,0.026896199747989825,0.0007234055608837679,0.0856489688770088,-0.09332389622338841
Epoch 26,Portfolio Value,1002.6238120743001,25.97744991105529,674.8279038813866,1073.9244142807672,926.6681792519489
Epoch 26,Portfolio Return,0.0026238120743003923,0.0259774499110553,0.000674827903881387,0.07392441428076713,-0.07333182074805111
Epoch 26,Sharpe Ratio,0.3557080244413933,3.856352689211207,14.871456063586509,10.18014856567918,-11.306339076070724
Epoch 26,Portfolio Variance,5.02745480134529e-05,2.0215519621660572e-05,4.086672335737436e-10,0.00011123137138496206,1.814076880552266e-05
Epoch 26,Cumulative Costs,4.013102299890119,1.5236977273108918,2.3216547642123766,7.027791726627477,1.1120942286416695
Epoch 27,Episode Reward,0.002915649589798792,0.025427291289391356,0.0006465471423155576,0.08260568031195498,-0.08268790572219975
Epoch 27,Portfolio Value,1002.8698919580223,24.792168242535663,614.6516061661938,1071.8403383056932,931.9669917470311
Epoch 27,Portfolio Return,0.002869891958022506,0.02479216824253565,0.0006146516061661933,0.07184033830569314,-0.06803300825296887
Epoch 27,Sharpe Ratio,0.46331514440123234,3.99916044114045,15.99328423398268,10.635286060286326,-11.418140897980823
Epoch 27,Portfolio Variance,4.0445026019609925e-05,1.4228498430774035e-05,2.024501675945392e-10,7.32475529569252e-05,1.539531939292567e-05
Epoch 27,Cumulative Costs,3.422247448718017,1.3272090344743617,1.7614838211903672,6.418229733611001,0.7683819395610854
Epoch 28,Episode Reward,0.002986985518382896,0.025131171219141078,0.0006315757668457849,0.08234955795379173,-0.07619018255134415
Epoch 28,Portfolio Value,1002.9204803088178,24.562727268179277,603.3275708509577,1071.6148080247638,936.6122315494489
Epoch 28,Portfolio Return,0.0029204803088173858,0.024562727268179277,0.0006033275708509577,0.07161480802476383,-0.06338776845055105
Epoch 28,Sharpe Ratio,0.46526014884334416,4.0108180387165415,16.086661339694007,10.62532661057927,-11.451715861838936
Epoch 28,Portfolio Variance,3.9958256678046e-05,1.3836211735315718e-05,1.914407551844884e-10,6.719255137254214e-05,1.5435394706913814e-05
Epoch 28,Cumulative Costs,3.411303353153051,1.2956381664483543,1.6786782583576536,6.122935187093903,0.8040615487872536
Epoch 29,Episode Reward,0.002985022816063342,0.02526744662580067,0.0006384438589876857,0.08284742646802058,-0.07710314302156358
Epoch 29,Portfolio Value,1002.9283002994368,24.68027558409112,609.1160029066842,1071.9789285174872,935.8907799816732
Epoch 29,Portfolio Return,0.0029283002994364184,0.02468027558409112,0.0006091160029066844,0.07197892851748722,-0.06410922001832686
Epoch 29,Sharpe Ratio,0.45427586539969617,4.010607935001628,16.084976008298028,10.571319342023278,-11.46398818068036
Epoch 29,Portfolio Variance,4.0311525984832316e-05,1.3970520540384231e-05,1.951754441692977e-10,6.715002771818978e-05,1.5404061288476336e-05
Epoch 29,Cumulative Costs,3.422560512714278,1.3084293235007165,1.7119872945965424,6.149562921123243,0.7778852724677189
Epoch 30,Episode Reward,0.0030081664487782056,0.0254156472475331,0.0006459551250110369,0.08337947006419878,-0.07827089355389079
Epoch 30,Portfolio Value,1002.9557334207125,24.823762466837994,616.2191830099948,1072.4704521852227,935.0476764876134
Epoch 30,Portfolio Return,0.00295573342071216,0.024823762466837995,0.0006162191830099947,0.07247045218522263,-0.06495232351238656
Epoch 30,Sharpe Ratio,0.46210065318484717,3.997249951436256,15.978007174257153,10.568682687031718,-11.409839681009615
Epoch 30,Portfolio Variance,4.089177925875969e-05,1.4059914653593147e-05,1.9768120006632332e-10,6.949449327289383e-05,1.6065999710806487e-05
Epoch 30,Cumulative Costs,3.4477975872472837,1.3031027508823712,1.6980767793572031,6.1627919891926615,0.8526097369480362
Epoch 31,Episode Reward,0.0029813567113105076,0.02547962611525964,0.000649211346973421,0.08379621755249018,-0.07802572884839831
Epoch 31,Portfolio Value,1002.9023784798037,24.90415995578939,620.2171831035438,1072.8520176944046,935.1472690478
Epoch 31,Portfolio Return,0.0029023784798040985,0.024904159955789384,0.0006202171831035435,0.07285201769440453,-0.06485273095220001
Epoch 31,Sharpe Ratio,0.4615700812095776,4.0053368851457885,16.042723563509366,10.59373885126161,-11.398259903714552
Epoch 31,Portfolio Variance,4.113561202179951e-05,1.4316144060095113e-05,2.0495198074939659e-10,7.118720334000387e-05,1.5954244696096315e-05
Epoch 31,Cumulative Costs,3.435065375335402,1.3193345186935654,1.7406435722163818,6.125917396367119,0.7792306428124223
Epoch 32,Episode Reward,0.0030432453218850125,0.02536643448911615,0.0006434559986906213,0.08269705335703137,-0.07810461536879958
Epoch 32,Portfolio Value,1002.9838778387976,24.781498341280223,614.1226600388744,1071.9607307423682,935.0588466527207
Epoch 32,Portfolio Return,0.0029838778387976427,0.02478149834128022,0.0006141226600388742,0.0719607307423682,-0.06494115334727923
Epoch 32,Sharpe Ratio,0.47275404756784534,4.0151387428158065,16.121339124060494,10.658678700754566,-11.401554924017864
Epoch 32,Portfolio Variance,4.046765553547706e-05,1.4062404134404303e-05,1.9775121003931124e-10,6.875942723992529e-05,1.556200626930744e-05
Epoch 32,Cumulative Costs,3.37618464946479,1.3014517780830774,1.6937767306756037,6.0233200733489145,0.7205682992376057
Epoch 33,Episode Reward,0.002855054009023239,0.025875863112115257,0.000669560291796927,0.08309002298315515,-0.07773293504723441
Epoch 33,Portfolio Value,1002.7134494686297,25.391141054107134,644.7100440295648,1072.2511051698104,935.3234090422592
Epoch 33,Portfolio Return,0.0027134494686296994,0.025391141054107138,0.000644710044029565,0.07225110516981048,-0.06467659095774081
Epoch 33,Sharpe Ratio,0.38026062010324624,3.852788595480964,14.84397996146818,10.596464923934501,-11.15191931781451
Epoch 33,Portfolio Variance,4.652579583198416e-05,1.7124256759067116e-05,2.932401695504558e-10,0.00010122026448522972,1.5876590173744085e-05
Epoch 33,Cumulative Costs,3.8282734207633125,1.409532254581895,1.9867811767067198,6.661815963081426,0.8801227277664481
Epoch 34,Episode Reward,0.001278554191418284,0.02872076277989073,0.0008248822146587567,0.08765411638413542,-0.11141376540103894
Epoch 34,Portfolio Value,1001.0883644007039,27.397227650391343,750.608082927368,1073.0267608795143,914.916687350769
Epoch 34,Portfolio Return,0.0010883644007037374,0.027397227650391348,0.0007506080829273683,0.07302676087951432,-0.08508331264923097
Epoch 34,Sharpe Ratio,0.09461559099031418,3.459412892606091,11.967537561529245,8.541699250568234,-10.678426804111925
Epoch 34,Portfolio Variance,6.972106616100618e-05,2.916818115577032e-05,8.507827919358348e-10,0.00013730022177632363,2.565745840987831e-05
Epoch 34,Cumulative Costs,5.334355911530955,1.714593452860752,2.9398307085929556,8.913036373490584,1.5857325302481868
Epoch 35,Episode Reward,0.0022294747221863463,0.02707533188985957,0.0007330735969460466,0.08657408885348723,-0.08599868677393545
Epoch 35,Portfolio Value,1002.2789208704057,25.903989953718074,671.0166955223269,1073.5377928327155,930.2703281523674
Epoch 35,Portfolio Return,0.0022789208704057295,0.025903989953718082,0.0006710166955223274,0.07353779283271544,-0.06972967184763268
Epoch 35,Sharpe Ratio,0.27440372592727347,3.719406425539254,13.83398415834269,9.364609586261118,-11.177055869674506
Epoch 35,Portfolio Variance,5.36062004524208e-05,1.971465126257874e-05,3.8866747440509743e-10,9.806705638716681e-05,2.0926191697407032e-05
Epoch 35,Cumulative Costs,4.287821302714032,1.480117386310056,2.190747477257312,8.705970813230369,1.3071236796084964
Epoch 36,Episode Reward,0.0026857728235761356,0.02639947042165425,0.0006969320385437978,0.0864161353662923,-0.0878675840812626
Epoch 36,Portfolio Value,1002.5751867579946,25.641558376663014,657.4895159838171,1074.0671408421163,929.4613284963737
Epoch 36,Portfolio Return,0.0025751867579948064,0.025641558376663015,0.0006574895159838172,0.0740671408421163,-0.07053867150362636
Epoch 36,Sharpe Ratio,0.3131602125223476,3.7388038092851525,13.978653924325169,9.783361291278124,-11.104547265422934
Epoch 36,Portfolio Variance,4.9907443640395784e-05,1.9320853180128205e-05,3.7329536760807015e-10,0.00011538229107730011,2.1073104313181177e-05
Epoch 36,Cumulative Costs,4.025258821923977,1.4649888267080213,2.146192262379345,6.95987564890367,1.1368109130734272
Epoch 37,Episode Reward,0.001160612248163064,0.026285219673688534,0.0006909127732940628,0.0863744005316495,-0.08464166727150911
Epoch 37,Portfolio Value,1001.1525084601868,25.604329350409884,655.581681484261,1073.9726406737047,930.9235073184595
Epoch 37,Portfolio Return,0.0011525084601871193,0.02560432935040988,0.0006555816814842609,0.07397264067370468,-0.06907649268154048
Epoch 37,Sharpe Ratio,0.07800980106548899,3.8556164061773943,14.865777871584287,9.745001700071903,-11.257576434397574
Epoch 37,Portfolio Variance,4.6508527205866456e-05,1.748599709541753e-05,3.057600944209503e-10,8.570039367162714e-05,1.9257675191404986e-05
Epoch 37,Cumulative Costs,5.635221177061959,4.578196266436744,20.959881054015344,23.25831450434607,1.1576928786825875
Epoch 38,Episode Reward,0.000872290652365515,0.025716858438741497,0.0006613568079582697,0.08592365211184935,-0.0802332527194768
Epoch 38,Portfolio Value,1000.8433292989203,24.997602065296192,624.8801090149004,1074.2907141984576,933.670092067238
Epoch 38,Portfolio Return,0.0008433292989203168,0.02499760206529618,0.0006248801090148998,0.07429071419845767,-0.06632990793276206
